comment,label
giáo viên dạy nhanh quá theo không kịp .,0
giảng viên tận tâm nhiệt tình !,2
"học tập hơi khô khan , cô cần ôn tập thi sát đề thêm chút nữa ạ coloncolon .",0
chào thầy fraction cô !,1
"nhiệt tình , tạo hứng thú học tập .",2
nên có nhiều tiết thực hành hơn .,0
"slide bài học rất ư là khó nắm bắt , code trong slide vẫn còn chỗ sai .",0
"nghỉ rất nhiều , đa phần những buổi nghỉ là do sinh viên chờ 30 phút không thấy thầy lên mà giải tán .",0
giảng dạy cho sinh viên rất nhiệt tình .,2
"giảng viên dạy lý thuyết và thực hành cần thống nhất với nhau về nội dung đã được giảng dạy qua mỗi tuần , tránh trường hợp thực hành trước khi học lý thuyết .",0
cần kết hợp học với hành .,0
"giảng viên cực kỳ tận tâm , nhiệt tình , giảng dạy rất dễ hiểu và rất thú vị tuy rằng đây là môn khô khan , khó hiểu .",2
"thầy dạy rất dễ hiểu , bài tập nhiều .",2
nên đưa ra các vấn đề thường gặp .,0
cô hướng dẫn về cách thuyết trình rất hay .,2
cô dạy hay nhiệt tình .,2
"giảng dạy ngắn gọc , dễ hiểu , nhiệt tình .",2
bài tập cho quá khó .,0
giảng viên nên ra thêm bài tập .,0
giảng viên quá nhiệt tình .,2
"giáo viên hướng dẫn cho code sai , hướng dẫn viết code ít , không đáp ứng được câu hỏi của học sinh .",0
"thầy nhiệt tình , giảng chi tiết , có quan tâm đến sinh viên .",2
"thầy không quan tâm đến việc học của sinh viên , nhiệm vụ của thầy là lên lớp đọc slide cho các bạn khác nên trình trạng sinh viên nghỉ rất nhiều .",0
môn này gắn với thực tế nhiều nên có những các tương tác trực tiếp với nhau .,0
"cô tận tâm , nhiệt tình , sẵn sàng giảng lại bài cho lớp khi có chỗ khó hiểu .",2
tài liệu cho kết quả nhưng có cái đúng cái sai làm hoang mang cho việc tự học tại nhà .,0
chỉ lên cho tự làm .,0
em cảm thấy sự tương quan giữa tiết học thực hành và lý thuyết chưa hợp lý lắm .,0
"giảng viên rất nhiệt tình , thường xuyên trao đổi tài liệu qua website môn học .",2
thầy nhiệt tình năng động .,2
"không có lời giải đầy đủ , học sinh không biết làm là coi như không biết làm từ đâu hết cuối .",0
cô rất thân thiện và nhiệt tình .,2
"thầy rất tận tình , hướng dẫn cụ thể .",2
em học phân tích thiết kế cô wzjwz276 mà .,1
"dạy dễ hiểu , cuốn hút .",2
"tiết dạy sinh động , khả năng truyền đạt cao .",2
thầy dạy nhiệt tình dễ hiểu khá thoải mái hòa đồng với sinh viên .,2
thầy dạy nhiệt tình .,2
không đảm bảo giờ giảng dạy .,0
thầy day tốt .,2
phát âm không chuẩn .,0
"như thầy lý thuyết , thầy cho chúng em tự tìm hiểu 3dsmax từ đầu kỳ nên cuối kỳ làm đồ án rất khỏe .",2
"giảng viên rất tận tâm , nhiệt huyết , cô có khả năng truyền đặt cao , cách giảng dạy lôi cuốn , thu hút .",2
"giảng viên tận tình , chu đáo , gần gũi sinh viên .",2
"vui vẻ , cởi mở .",2
thầy giảng dạy rất có nguyên tắc .,2
nên học ở giảng đường sẽ thuận tiện hơn .,0
làm cho một phần học sinh ( chủ yếu khá và giỏi ) cảm thấy chán trong việc lên lớp .,0
"cô dạy nhiệt tình , sẵn sàng giảng lại một phần nhiều lần .",2
cảm ơn thầy wzjwz291 rất nhiều .,2
thầy rất có tâm ạ !,2
có nhiều bài tập về nhà .,2
em có đăng ký học môn khác vào tiết sau và lúc nào cũng bị đi muộn .,0
"đổi mới hình thức kiểm tra , đảm bảo tính chất thực hành của môn học .",0
cơ sở vật chất của trường còn khá kém và thiếu các hoạt động ngoại khóa .,0
một cuốn sách thật dày chỉ là một trong những tài liệu mà tụi em có thể tham khảo .,0
sự nhiệt tình của giảng viên trong quá trình giảng dạy .,2
giáo viên nên tập trung vào các vấn đề cần biết trên lớp để cho các sinh viên hiểu rõ hơn bài tập .,0
em xin chân thành cảm ơn !,1
"dạy rất nhiệt tình , lớp sinh động , truyền đạt tốt .",2
có cho đề mẫu và bài tập để ôn tập .,2
"giảng viên trả lời câu hỏi của sinh viên thiếu chuyên nghiệp ( qua loa , không đúng chủ đề ) .",0
"chú trọng quá nhiều vào lý thuyết , ít bài tập .",0
nhưng ngoài điều đó ra thì giảng viên rất tốt .,2
"nội dung bài giảng hay , phù hợp và truyền đạt nội dung bài kết hợp ví dụ tuyệt vời !",2
tận tình .,2
giảng viên thường không trả lời câu hỏi của sinh viền hoặc là khó chịu khi sinh viên hỏi bài .,2
"bước vào lớp học cứ như "" đi nhầm lớp "" .",1
hay cho nghỉ .,0
không thấy giảng viên trên lớp .,0
chương trình hiện tại chia tới 2 lĩnh vực trong một môn học .,1
"không chỉ truyền đạt đầy đủ kiến thức , thầy còn cho thêm sinh viên nhiều thông tin bổ ích khác .",2
"giảng viên tận tâm , khả năng truyền đạt tốt .",2
những sinh viên đi học vào buổi đó không dự được thì sao có thể viết bài thu hoạch .,0
"giảng viên kém nhiệt tình , nghỉ học một số buổi nhưng không thông báo trên daa .",0
kiến thức được học ở lý thuyết cần được áp dụng một cách thực tiễn vào thực hành .,0
"hiện giờ , giảng viên đã nghỉ 2 tuần mà không báo trước .",0
không phản hồi câu hỏi cũng như tiếp thu ý kiến của sinh viên một cách nhiệt tình và thoả đáng .,0
"cô nhiệt tình , có chia sẻ một số kinh nghiệm hữu ích trong ngành .",2
môi trường không đảm bảo an toàn cho sức khỏe .,0
"giảng rất dễ hiểu , liên hệ thực tế nhiều .",2
"thầy rất vui tính , hòa đồng với sinh viên từ đó truyền đạt khá dễ tiếp thu .",2
thầy nói tiếng anh còn hơi nhỏ .,0
cô dạy slide lý thuyết hơi nhanh .,0
chưa có slide tiếng việt .,0
"thầy dạy nhiệt tình , chỗ nào lớp không hiểu thầy nhiệt tình giảng lại cho lớp .",2
em đã kết thúc một học kỳ ở đó !,1
điểm danh thường xuyên .,1
nội dụng môn học không liên quan đến đề thi .,0
mong giảng viên lưu tâm !,0
"luôn giải đáp những thắc mắc sớm nhất có thể , mở thêm những buổi học ngoài tăng cường kiến thức .",2
giáo viên nên cho nhiều ví dụ nhỏ trên lớp hơn để chúng em dễ tiếp thu .,0
"sinh viên rất khó nắm bắt những gì giảng viên viết và ghi chú trên bảng , phần lớn chỉ có thể giảng dạy bằng máy chiếu , dù tốc độ không quá nhanh nhưng cũng chỉ là những dòng chữ lướt qua , khi về nhà lại phải tự mày mò học lại từ đầu tuy nói rằng nhiệm vụ của sinh viên là phải tìm hiểu bài trước khi đến lớp nhưng với việc giảng dạy trong một giảng đường rộng lớn đã khiến vai trò hỗ trợ của giảng viên trở nên mờ nhạt .",0
"vui tính , năng nổ , dễ dàng tiếp cận sinh viên , cách dạy có hiệu quả .",2
cần giảng dạy theo slide tiếng việt hoặc giảng viên cần chú trọng dịch và giải thích hơn vì sinh viên cũng không giỏi tiếng anh nên khó tiếp thu .,0
"giá tiền tín chỉ thực hành theo hình thức 2 cao hơn , số buổi học ít hơn .",0
có các phương pháp dạy tốt .,2
"giảng viên tận tâm , giảng dạy hiệu quả , có trao đổi và thảo luận trên moodle .",2
bổ sung thêm các trang thiết bị để đáp ứng nhu cầu môn học và cải thiện phòng lab rộng rãi hơn .,0
cần hỗ trọ nhiều máy thực hành hơn cho môn mạch số .,0
"rất tán thành việc giảng viên liên hệ với doanh nghiệp để sinh viên đến tìm hiểu , thực tập về nội dung môn học cũng như có thêm nhiều kinh nghiệm bổ ích .",2
"phòng máy chất lượng kém , rất chậm , liên tục mất điện trong quá trình thực hành .",0
"giảng kỹ , hay .",2
cô dạy tâm huyết và nhiệt tình .,2
"thầy chỉ dạy rất tận tình , hiền .",2
thêm nhiều bài tập về nhà .,0
"nếu có , em nghĩ mục tiêu môn học cần xác định rõ với sinh viên trước khi bắt đầu , em cảm ơn ạ !",0
phòng học thiếu quạt .,0
giáo viên dạy lớp wzjwz315 không phải là cô wzjwz316 .,0
"thầy nên dạy nhiều hơn , nên dạy kỹ lý thuyết hơn .",2
"rất thích học thầy vì thầy dạy dễ hiểu , thẳng thắn , quyết đoán và dạy những thứ thực tế .",2
"cô wzjwz92 rất tận tâm , nhiệt tình hướng dẫn khi sinh viên có thắc mắc , cô sẵn sàng ngồi lại sau giờ học để giải đáp tất cả thắc mắc của các bạn , dù có thể mất 1h .",2
em không có bất kỳ điều gì hài hòng .,0
quan tâm đến sinh viên .,2
thầy dạy hay slide chuẩn bị tốt .,2
"nên nêu rõ mục đích , yêu cầu của môn học khi bắt đầu dạy , để sinh viên nắm được mục đích yêu cầu môn học .",0
"tận tình với sinh viên , dễ hiểu bài .",2
"giảng viên chưa có khả năng truyền đạt , kinh nghiệm đứng lớp chưa có !",0
sử dụng slide nguyên bản tiếng anh .,0
thầy giảng rất kỹ từng bài tập .,2
thầy hay chảy mồ hôi nhìn có cảm giác nóng nực dễ sợ luôn .,0
"cô rất tận tình , quan tâm đến sinh viên .",2
giảng viên phải đảm bảo giờ lên lớp .,0
giảng viên vui vẻ hòa đồng .,2
"cách dạy của thầy như cưỡi ngựa xem hoa , 15 phút giảng xong một bài .",0
thầy dạy khó hiểu .,0
"có thể vận dụng được các kiến thức đã học để thiết kế , chế tạo , tính toán .",2
cô rất hòa đồng và nhiệt huyết với học sinh .,2
thầy không thông báo rõ cho sinh viên về nội dung làm chiếm bao nhiêu .,0
giảng bài tập nhiệt tình .,2
giáo viên bám sát kiến thức .,2
"thầy dạy hay và bài tập hay nâng cao kỹ năng lập trình cho sinh viên , bổ sung kiến thức cần thiết .",2
"nhiệt tình , truyền đạt tốt , hướng dẫn tận tình .",2
"giọng điệu khi nói hơi nhanh khó nghe , khả năng truyền đạt chưa tốt .",0
nhiệt huyết .,2
bài tập thực hành thường đi trước nội dung lý thuyết được học .,0
tuy nhiên môn học được giảng bằng tiếng anh nên em cũng không nắm được hết nội dung thầy giảng .,0
cảm ơn thầy đã sửa lỗi khi cài vmware giúp em colonsmallsmile .,1
"tận tâm , dễ hiểu , nhiệt tình .",2
cũng hài lòng .,1
cách làm bài của thầy dễ hiểu rõ ràng .,2
"thầy dạy rất nhiệt tình , thầy kiêm luôn giáo viên thực hành .",2
"dạy buồn ngủ , khó hiểu .",0
thầy dạy rất vui và hiệu quả !,2
"phương pháp dạy hay , tân tâm , nhiệt tình .",2
"thầy nhiệt tình và dễ thương , giúp em tìm tòi và hiểu những cái không có trong sách , nhờ thầy ôn tập mà em đã có đủ kiến thức để làm bài thi và có kiến thức căn bản sau này .",2
"thầy dạy nhiệt tình , nhiều bài tập , dễ hiểu .",2
"cô giảng rất tuyệt , cô rất nhiệt tình hướng dẫn tất cả các bạn trong lớp , vui tính .",2
cho những bài tập bổ ích giúp sinh viên nắm rõ được kiến thức của môn học .,2
quan tâm giúp đỡ và luôn nhiệt tình khi học sinh hỏi bài .,2
dạy khá chuyên cần .,2
cô giao bài tập nhiệt tình .,2
"giáo viên dạy rất hay , tạo niềm vui cho sinh viên .",2
"thầy vui tính , dạy dễ hiểu .",2
"chất giọng của cô đều đều dễ gây buồn ngủ , slide bài giảng chưa logic .",0
cần thông báo rõ hình thức đánh giá môn học một cách thống nhất .,0
"khuyên răn sinh viên , đặt vấn đề tốt cho một giải pháp .",2
cách truyền đạt của giảng viên chưa tốt .,0
giáo viên tận tình chỉ bảo .,2
giờ giấc không đảm bảo .,0
đôi chỗ vẫn khó hiểu .,0
giảng dạy đúng giờ và nhiệt tình .,2
"giảng viên nhiệt tình , tận tâm , bài giảng thu hút , dễ hiểu .",2
